address,opepen_count,checks_original_80_count,checks_original_40_count,checks_original_20_count,checks_original_10_count,checks_original_5_count,checks_original_4_count,checks_original_1_count,opepens
0xff48bd7be1479b48d6352adbc6e4022d27c2f35e,1,0,0,0,0,0,0,0,3023
0x9d5ddb6328651b88875889b54edb906c4c7b4ea4,1,0,0,0,0,0,0,0,2845
0x5bd6aa529149b8cf1d474ffa16791d95f4e5ea7b,1,0,0,0,0,0,0,0,4671
0x3f4cbe5f0d30f639c26cb30aa125fe8d6d5b5666,1,0,0,0,0,0,0,0,15955
0x0242fafa0932d2026d4effe20448edee6d51cce1,1,0,0,0,0,0,0,0,6375
0x6ac50990e9d7a3ebdb199dfd5b03104760cd8bcb,1,0,1,0,0,0,0,0,998
0xd7bf95a51ed69bbd5e4cd70c8a7743ee4d0034a7,1,0,0,0,0,0,0,0,7723
0x124454c034ebb0883e3e3f3ccbc253fdee5a3c1c,1,1,0,0,0,0,0,0,5732
0x7e3ed68a06845ed4565ae3134671dfdb89083358,1,0,0,0,0,0,0,0,15943
0xf0c64d77fcb98622dadb7e917a3f5da9e717be90,1,0,0,0,0,0,0,0,13616
0x6416a77e083290e4ff848021cf6874577511cced,1,0,0,0,0,0,0,0,11074
0xe5348dd4faf578ef110d501bb0461c09a25aad03,1,0,0,0,0,0,0,0,11027
0xde73c366b6badecfc9e97914bc625d0862996892,1,2,0,1,0,0,0,0,11763
0x52a91af04e8b6518c34dd51eefbf144c247af873,1,0,0,0,0,0,0,0,13906
0x97a782b3c06cc2e86a33c8b4e1a6402aa51d5e29,1,0,0,0,0,0,0,0,331
0x4ee62a58368159fa2e4bde24a76adc384f69ac4e,1,0,0,0,0,0,0,0,11643
0x6b873f37ec58e78cf42aa09753cc4421a659cc0a,1,0,0,0,0,0,0,0,15070
0x1781e2c2c40cb0d5818f2766265009d4c3ac9939,1,0,0,0,0,0,0,0,10926
0xb16d925ff922d47b92146fe1653026389f43aeb1,1,0,0,0,0,0,0,0,5098
0xd929252bca63b07793014f4bd8a2d92a0195dc66,1,0,0,0,0,0,0,0,11600
0xcdeac38dc448d16997f8d3f4486f78d3f6b0ddc9,1,5,0,0,0,0,0,0,468
0xf6e8b8141cb8e3272b754c9b869891ce18bebc88,1,2,0,1,0,0,0,0,10220
0xbe123e450103cb04e4c556406ad798e96e9a9a78,1,0,0,0,0,0,0,0,10853
0xcea061e14537a6b7051828083a42ceb6c122c329,1,0,0,0,0,0,0,0,10246
0x234a4ab12f9d63c83d2bf9c8901639ffcfe00a54,1,0,0,0,0,0,0,0,2509
0x8391c6587f789b310350506643eb6e3a5e2e96a2,1,1,0,0,0,0,0,0,107
0x4db5174114e44f7dfd0a7fcd377daebc0761e308,1,0,0,0,0,0,0,0,6333
0x884179da3482e57676f6794f9cc879c06b569c88,1,0,0,0,0,0,0,0,5136
0xcf8590d9f95e78a3d5fd5202f40cc174d27e4289,1,0,0,0,0,0,0,0,10356
0xbc9884e5598cd31c886aecdb17a02497a1feeef0,1,0,0,0,0,0,0,0,14480
0x8a871e18ba54fbe9265305f3dad94a8161ca5bba,1,1,0,0,0,0,0,0,12156
0x97290f43b03861d5c14bded6ad6b3e4fb22f2266,1,0,1,0,0,0,0,0,8505
0xc1d511001283f55784f8192c3339d126cfe6c330,1,0,0,0,0,0,0,0,1259
0x4263b4b573c5a1f3c448432189d4d7ad97dfa1dc,1,0,0,0,0,0,0,0,15094
0xf725bfa6575df4cd8b574a9149c4e8d6ccad98a5,1,0,0,0,0,0,0,0,14408
0x816ab8fa0951c819b380af51a8ca0114729a08c8,1,0,0,0,0,0,0,0,7881
0x112a1530ec2242b4dcbe1657aaf56cd821c30f76,1,0,0,0,0,0,0,0,2691
0x85d996ae68d7cab8a0942e77d8ba468831b9b765,1,0,0,0,0,0,0,0,11127
0x8333150e6462716f7307760a6c46b258f144004f,1,1,0,1,0,0,0,0,219
0xa4d9df273da259cc75fc23703cd0cdfd797541e6,1,0,0,0,0,0,0,0,14976
0x7f753303097c8d987e31fd6b52bff89c3611ea35,1,0,0,0,0,0,0,0,11126
0x6b044623638e38d9d8500d5f8fad1ae92e57ad5e,1,0,0,0,0,0,0,0,15812
0x10daa4c1442c43477c9ea51c81d7df56ddaead4f,1,0,1,0,0,0,0,0,103
0xc8b6341b7cb07e5d095b055fea8490458dbd1125,1,0,0,0,0,0,0,0,812
0x5196b82110242f44d3a139c22c96c3d4ed92145a,1,1,0,0,0,0,0,0,7316
0x3ec816cff24f6be50f0e3334301ff51f3f9d239d,1,2,0,0,0,0,0,0,1538
0x4a6753fd204ed9e1cb2c952c0a49448c5939d1c8,1,0,0,0,0,0,0,0,9104
0x02b004114503f5e75121ef528eac3c08f0d19305,1,0,0,0,0,0,0,0,15057
0x6e666614ab02934440435996a76f0ded5baa608d,1,0,0,0,0,0,0,0,4476
0xcaa9a109912e2a31981a88b3dbee2d33a1a5280d,1,0,0,0,0,0,0,0,986
0x0c236451b01dea6e9499c2efa791211030fb928e,1,0,0,0,0,0,0,0,30
0x9c21c877b44ebac7f0e8ee99db4ebfd4a9ac5000,1,0,0,0,0,0,0,0,10940
0x8d5cfb4ba6f767ffb9fc0c65315bf39aa7526512,1,1,0,0,0,0,0,0,1381
0x848f3941df1aef375a3f3b1766abd59a3ded28a7,1,0,0,0,0,0,0,0,565
0x1c19f9fdcd6d52e2f03ff86ecb8f16b205525515,1,0,1,0,0,0,0,0,2027
0xd22a8205f874e9df31268569bfd769041e6645ed,1,0,0,0,0,0,0,0,2663
0xb6535e695596bfc6b1b8df813d9850e8e0b4bb36,1,0,0,0,0,0,0,0,3045
0x0e15fd5dbb8b365e876f6b20ff3cdb8f35454092,1,0,0,0,0,0,0,0,10447
0xeb6b1c7dac34d0a71923ae31157c8b5c10ceae5e,1,0,0,0,0,0,0,0,14483
0xcd01511fa6b6513975bc45b873328f27a45beb5a,1,0,0,0,0,0,0,0,6450
0x1c61461794df20b0ed8c8d6424fd7b312722181f,1,1,0,0,0,0,0,0,2853
0x9c81559aac49da60ff1e7755436dc2924d1a4c4f,1,1,0,0,0,0,0,0,7322
0xa868dde4cca94d98207cce2df66ebdca74315b5a,1,0,0,0,0,0,0,0,5712
0x9d73ca16b36d6c4f3b2eba2df23e4c924cf9cbd5,1,0,0,0,0,0,0,0,11078
0xaaf39036a861d4dfc1b79c63de634ea86a16d5eb,1,0,0,0,0,0,0,0,12529
0xd7dd7601b9818368a43c93aede43767495694ca7,1,1,0,0,0,0,0,0,10357
0xee0d226287f838da6ab7eb10f72bdc14b735c168,1,1,0,0,0,0,0,0,7220
0xbb5113d9d3179f7d9b0f18fe5f36fe83b114baea,1,1,0,0,0,0,0,0,2612
0x8cd6fe02ee30da756efc1e8fe07d5ae4047b19b7,1,1,0,0,0,0,0,0,4435
0x53831c17c99e3fd128fa356fe2037fe26a0ae156,1,1,0,0,0,0,0,0,10192
0xe463b679b28f92fe0c36c8ec13f42bd80e14a76c,1,0,0,0,0,0,0,0,1627
0x4d70e61c6209fcf64f759b572962c43b69ebd0e1,1,0,0,0,0,0,0,0,15430
0xdd4031218398d722cfb33fb20d44082078485cd2,1,0,0,0,0,0,0,0,2206
0x490932e73525b9694a115e80edd717a0e56dca73,1,0,0,0,0,0,0,0,9523
0x9247c8f73bd93aaf14b614d2e9416e2eab6a9ab4,1,0,0,0,0,0,0,0,5203
0x74ab532d6d4b10598591a1ed3a40e97e5feceebb,1,0,0,0,0,0,0,0,6358
0x4265d230d2d54010d853b107848fc6e0b64c9c24,1,0,0,0,0,0,0,0,8016
0x16dac3c8f74191c405b73807652ef5dbdec7aa23,1,0,0,0,0,0,0,0,5479
0x746ec99d9b1cfee28a6d427f5a4617250f30c9f8,1,0,0,0,0,0,0,0,1155
0x4e8c7c35eb79d34db345cb04f4bc20ab6566c0b1,1,0,0,0,0,0,0,0,4866
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,1,0,0,0,0,0,0,0,10556
0xaffcafad8f49bb585a3689ae46ddca7f0bd0bd04,1,0,0,0,0,0,0,0,7347
0x815c2564dbd99686b198696069a8751faa802b91,1,0,1,0,0,0,0,0,3527
0x54aa0eae7c878edd4919ab1daf7edcd9aed0b60b,1,1,0,0,0,0,0,0,4330
0x069956c96c9875b74ae21311d44f40bad8fbb570,1,0,1,0,0,0,0,0,14349
0xaf8fb85e1914bd78872ac5a507ffc0feb2715622,1,0,0,0,0,0,0,0,5662
0xabc98afc0b9200531695e8e7b6f8040b032dc360,1,0,0,0,0,0,0,0,10875
0x70211a5a3dca8e92ca9ea4a22fc9af1115693caf,1,1,0,0,0,0,0,0,6382
0xa2c7ad60079eb9261ca497612ce5e6e33ed64dba,1,0,0,0,0,0,0,0,9441
0x914f576314bec9d501c54309373cf5afa8196774,1,0,1,0,0,0,0,0,746
0xde62dc13ddad2550ee7326b4bbfa05a9d059c85d,1,0,0,0,0,0,0,0,939
0x03b607051b2570b7806c63b8c8747c2fb1ebb05a,1,0,0,0,0,0,0,0,3439
0x098132fccb732f650071d6b281092df22d60c28e,1,0,0,0,0,0,0,0,7891
0x88fe56808aac806336a0eb28682d10033c73826a,1,0,0,0,0,0,0,0,344
0x44da1311e074af01eb7e8a32c3cfc4eaf28f4113,1,0,0,0,0,0,0,0,12516
0xb61aadab2e6e6720f07dd5308e1947784454373a,1,0,0,1,0,0,0,0,1242
0x5759dc3c450d55751a5804bfeb9c6a72080c2f8b,1,0,0,0,0,0,0,0,4701
0x1b6c44a6a8f40763521b4c31c411c81a8afee6bf,1,0,0,0,0,0,0,0,2834
0xbcbd4885ee8b2b74249c5ad9b8b668fb256a51b1,1,0,0,0,0,0,0,0,4830
0x052f95ec5bd584ba948a4ecf156eacfa9385f69f,1,0,0,0,0,0,0,0,5312
0xa659364b43d4e151a2a9ec3cc283172b2a44ecdc,1,0,0,0,0,0,0,0,24
0x5ec4467db6261c8ba2a6468309d844071493c71e,1,0,0,0,0,0,0,0,12964
0xebdcb8be4cd327b1503552b3a833297f596b2878,1,0,0,0,0,0,0,0,4197
0xc28fc0917cbf0da2f323fce522a823d4866d5e8f,1,0,0,0,0,0,0,0,13139
0x3c8599a1fee49f113482aaaefca37a960122d9fb,1,3,0,0,0,0,0,0,6555
0x3183005b40eff537939dc07e3fdc946e624baa3f,1,1,0,0,0,0,0,0,13243
0x5d1e7c4adee99a1f4a2040d92c5af87babb3b8de,1,0,0,0,0,0,0,0,411
0xea4bc4a09fc0b6888839112ed91ec50fd582bca1,1,0,0,0,0,0,0,0,1889
0x4668627168bdd5e0a9f65d8f980b9cd9c02e7949,1,0,0,0,0,0,0,0,14113
0xff456b7f161985cc05270ab656f6419c85a4a959,1,0,0,0,0,0,0,0,7111
0x704e885deb583ef6fc9dc7d25266699fba759c44,1,5,1,1,0,0,0,0,6722
0xc571147a515a789eb23cbcbf92f86bc1485ab877,1,2,0,0,0,0,0,0,11328
0x81613e40ff430c6592eccec2f2d9826a0cdb795a,1,0,0,0,0,0,0,0,15007
0xf3692f4d4e9dc56ee2b1bce34049cb3c46bbd957,1,0,0,0,0,0,0,0,9845
0x36ba4d4a2ca46af2865668db0ed3dba237327ccd,1,0,0,0,0,0,0,0,5643
0xb39c1effd1214f4f55e231adbaaa73858dea033a,1,0,0,0,0,0,0,0,3949
0x1f071ccc5125ab33e3b42707243f8341e2d29a4f,1,0,0,0,0,0,0,0,159
0x0119f846b06211063f06b7428d6a4926fcddb0ca,1,0,0,0,0,0,0,0,563
0x83b15060e6863db9245eb76ebb7d5c86378b1954,1,0,0,0,0,0,0,0,10344
0x1e676020e23255e4ff088e149e8fa047272d871b,1,0,0,0,0,0,0,0,5762
0x8899e38a76b9c7ba3f8d35bb12bd94321fad1479,1,0,0,0,0,0,0,0,15113
0x5b3c2035f87ecd710d363a8c9c982f53259c6edd,1,0,0,0,0,0,0,0,2059
0x15237b9fc8c244246abee701f07e42185c5111c3,1,0,0,0,0,0,0,0,4729
0x2c1a2ca17c4dea8b9bb1146c08af186059c3681a,1,3,0,0,0,0,0,0,4996
0x432426de3bcbfb8dee4d9334861c3eae5651c751,1,8,0,0,0,0,0,0,14453
0xacf28c855c536e3f9e62808727ce571ce0395fad,1,0,0,0,0,0,0,0,9306
0xcd1d61e5ca822ae47dabca328da705e2ef940f83,1,0,0,0,0,0,0,0,5825
0x3ded2644d8b82bc58f8c0be91bc10962cba90564,1,0,0,0,0,0,0,0,144
0x17e72a77a84c2705e77c686a3f756ce9d3637c58,1,0,0,0,0,0,0,0,6588
0xb80113e639c051ccd3cdf9665c05315b8dc191ad,1,0,0,0,0,0,0,0,225
0x7b23bca705126c6a400203beae340eaa3794665d,1,1,0,0,0,0,0,0,6163
0x213dfb63a4dfa3168e589f0fe2f06dcc58ef4b70,1,0,0,0,0,0,0,0,14318
0x68667f9b371742fc25735727a220d044f685326a,1,0,0,0,0,0,0,0,5984
0x7dbfc0f6bbfd2e13bdd0a1a4a1d5caf7c9633bbf,1,0,0,0,0,0,0,0,5010
0x2b549b7e894f6eae5fec57b70449f52eef93ec26,1,0,0,0,0,0,0,0,12808
0x3884b435db633c6bb004e77bdfa8e13e69138f73,1,0,0,0,0,0,0,0,4189
0xb36414d07f01c54ef63de464c8eb11c0fef9f79e,1,0,0,0,0,0,0,0,3018
0x79907bf43f674bce76a1f15f5e39fb4d857e2e4d,1,0,0,0,0,0,0,0,9946
0x29d6a4d57e71128c33f3bed6f31d2e10d086a16e,1,0,0,0,0,0,0,0,14497
0xf56093b0770c7e36f9afe01703278886d6125a65,1,1,0,0,0,0,0,0,6698
0x20f889703ef3ce41cb985e23f1eb70b62961dd07,1,0,0,0,0,0,0,0,15614
0x7c37d90f45500d9b3fca825e9e475886d6751120,1,0,0,0,0,0,0,0,12683
0x0b70a6c44056a0962fbd8eb680c39e204ebda04d,1,0,0,0,0,0,0,0,14159
0x21a1684b0ae77a8b4f861a008928380544ec3c11,1,0,0,0,0,0,0,0,2666
0x79b57a64b074368ae74a518b3fa2b30f83461f0c,1,1,0,0,0,0,0,0,9779
0x0bf30ce317c09d8d1415dbae993b216ee1bfa09a,1,0,0,0,0,0,0,0,12364
0x0005908bf8b416fcff4900346a8f60a5e57bfd95,1,0,0,0,0,0,0,0,15536
0x7c6a349137d2f3f79677633fbc3643ae126711e2,1,0,0,0,0,0,0,0,845
0x6783864965cfa56c798da4be7565debe7e75a32a,1,0,0,0,0,0,0,0,712
0x87210796b23a1c65c280cf225f1d865aae9c4ca9,1,1,0,0,0,0,0,0,12399
0x0266803d4dac3b88882e26ecd7381464ff3e835f,1,0,0,0,0,0,0,0,10785
0xe6443c59ce11da3a8e47ed81f11ebfef379c0117,1,0,0,0,0,0,0,0,15599
0x8e4c8423ab88d50cfecefc81e9383cb828419def,1,0,0,0,0,0,0,0,1970
0x3aab46d7fcfef026372abd3912dbccf58c22b4eb,1,1,0,0,0,0,0,0,494
0x49d80251bcf0d5739ea62cdafb9c7cc5c68d20de,1,0,0,0,0,0,0,0,964
0x2155df680e53eb3d978158bbeb597e7615341af7,1,0,0,0,0,0,0,0,705
0x2edef9b9a483c206b3d966b318cdc6453f0dc2a5,1,0,0,0,0,0,0,0,9556
0xdb25085597e4c774e2bbb02207fe52d1c7d0c1e4,1,2,0,0,0,0,0,0,2298
0xfeb41f7dc10c98fb5a7995fd9c5de7c83e02dde7,1,1,0,0,0,0,0,0,6282
0xa2d371cc952afe2136450d273a251324d06fdfd2,1,0,0,0,0,0,0,0,2981
0xb5f8d6ffd1fb60c41c8dc7ef959961f2abcdba45,1,0,0,0,0,0,0,0,1262
0xb534f6cf9bf22a722a9e6421a59b1cc9f4d27ffb,1,0,0,0,0,0,0,0,5490
0xba1ab80bc11c3b8b12e5a5cc6e9e10858ec93d8b,1,0,0,0,0,0,0,0,11253
0x4a1a3c45f36c990388b8a1d43215d60d5c6d5b44,1,0,0,0,0,0,0,0,9071
0x0d7405f5f830659fcb0c4b05f2e40a78bb30448f,1,0,0,0,0,0,0,0,1206
0xe19930c9483969c7c572ff60d55201e0457bab26,1,1,0,0,0,0,0,0,8662
0xcca2a5b57a5109ba63d7606e8ebcd10982525d54,1,4,0,0,0,0,0,0,4629
0x4f3f4a69670fd49ff6f425687feb3cd0197b0098,1,0,0,0,0,0,0,0,10597
0xcaa3eaad5ad7ffed331f48da1d55b7dab4840c8e,1,0,0,0,0,0,0,0,10069
0xbaf499640387757f34a3deffa5059471b52a768f,1,0,0,1,0,0,0,0,1303
0x27780d329367cc4672d58acd310bab97410e196f,1,0,0,0,0,0,0,0,744
0x6cb6c5edef3ffed1524443d170483658ef82a652,1,0,0,0,0,0,0,0,217
0x4121d67c9853c2fb9c89901a66273f795542feff,1,0,0,0,0,0,0,0,8087
0xae094af94d392952ee42e1449d1eebefb563da10,1,0,0,0,0,0,0,0,15380
0xbca68135c42a9420bf9ffd90fc95e3ab63b9e191,1,0,0,0,0,0,0,0,14733
0x489a0f8be88d6025c88ce431636e7df60518df68,1,0,0,0,0,0,0,0,3362
0x56743d90adfb9857b203b659d004cee7337950b5,1,0,0,0,0,0,0,0,3453
0x52d817bb3f83085aca590d4c6be40a1236c18bb9,1,0,0,0,0,0,0,0,8385
0xbaf020f09cd8795b8c9d8501d593702c60ef89d7,1,0,0,0,0,0,0,0,2926
0x9ffb20005cee4aba5cf73625688335d05a0a6eef,1,1,0,0,0,0,0,0,11799
0x05fd8e0a282b283cb23a9d51d59f35529cc54cb3,1,1,0,0,0,0,0,0,15968
0x8869278b9e0a4b84b955492e6de3ad7a7bb9e0b0,1,0,0,0,0,0,0,0,15466
0x04d6f51f6b4d707d9e53c1e82267facd5d036ab3,1,0,0,0,0,0,0,0,458
0xf8cafe194ae5228ac698b92430845da140839ec8,1,1,0,0,0,0,0,0,5548
0xcfc0fc7eebf988de28c758a0bb36969009fbab71,1,4,1,0,0,0,0,0,747
0xfd7e8919a564cfccc21171b0e3ecea60af2f33e2,1,0,0,0,0,0,0,0,11860
0x766a8093009fdb2facee3a1d952b1ad79fc3a0a1,1,0,0,0,0,0,0,0,5902
0x004480e1dfb9ff62f10bca984376d242f05cd017,1,0,0,0,0,0,0,0,6348
0xedddfa89836e054b3b23da843bbdfa89c651af25,1,0,0,0,0,0,0,0,5404
0x40b060a0ac95db3d5211b687511632b46c5d3bb7,1,0,0,0,0,0,0,0,2573
0x051a14cf1ce7f8c99ae3dcdf014eea65e764feed,1,0,0,0,0,0,0,0,5169
0x318162615b77955f277216a21d21fd800065cd7b,1,0,0,0,0,0,0,0,12975
0x16317793c97a600e5433d917cd523f2fb6b8d26f,1,2,1,0,0,0,0,0,2105
0x93b4c52eeb09b613febf3267914c04ab38f3a635,1,0,0,0,0,0,0,0,11822
0x35e0cc38bf64b31ff01acd9e3f8bca10908a2dfd,1,0,0,0,0,0,0,0,3785
0xd016db40cc6d88f9544018fad463ffa2175f1e7f,1,3,0,0,0,0,0,0,15692
0x1e70fff4a0e92eb994189b5583228cd9479367d0,1,0,0,0,0,0,0,0,3151
0x8b98a65979570c46b0d32ccb432db885867ce277,1,0,0,0,0,0,0,0,3745
0xa151a5fd66c3838b8d295da4da60d96c6162821f,1,0,0,0,0,0,0,0,14982
0xfe89ed7103b377bc30c9dee7a100103a59ea4c42,1,0,0,0,0,0,0,0,6667
0x373ee67770f11fff023b5aaf04b50c06505beda2,1,1,0,0,0,0,0,0,5671
0x3ca88a66e84242db095c2199b8fa37f89bb3d17f,1,0,0,0,0,0,0,0,3255
0x7415a7f08e5dc1cd5dcf09f8c4a182bcbd18b472,1,0,0,0,0,0,0,0,9933
0x56f66af928e9db04fdd18c5f436e917df9b640b1,1,0,0,0,0,0,0,0,731
0x7d761d8828baf244eac723f82b2ece15ef8adc4f,1,2,0,0,0,0,0,0,8498
0xe9f77843c22bb277590cacbb785971bae2c7565f,1,1,0,0,0,0,0,0,2302
0x73cf1b62c6e27d4fc84ec076aa1ea30bf87df483,1,0,0,0,0,0,0,0,8815
0x014a64241e230541626be1060443c16bfe0900c6,1,0,0,0,0,0,0,0,7178
0x8bb18f1eeb8d170f4edfe2c5d008986171b4e572,1,2,0,0,0,0,0,0,14519
0xd2d76518d7620bfb9189e5716eb7957464457da9,1,0,0,0,0,0,0,0,9633
0xbb0305ce68696d12409d6c410bcfa5aa9e077cf9,1,0,0,0,0,0,0,0,15585
0x951f8ad40e8a997240850e608221a556eabd2f1f,1,0,0,0,0,0,0,0,9713
0xab939060023eed0b8a0d0feae3372c30365c39ea,1,0,0,0,0,0,0,0,11405
0xf7daddb9553d6c0ad80c66c7cfff281b1d5f35ad,1,3,0,0,0,0,0,0,4442
0x00bec36d55b7a9751f20d1bc4d66737c9de78ef6,1,0,0,0,0,0,0,0,11403
0xc3a03a0cb785441943c7c7fcb461809b841fb124,1,2,0,0,0,0,0,0,15598
0xe22a8b0fd4bf0a25b2af2f9ae0dbd7c5600e84a0,1,12,0,0,0,0,0,0,5184
0x4461e1ab21e92161994cc37b984276c2ae1e8b2e,1,0,0,0,0,0,0,0,5189
0x25dbcb2550abe56e15fec436f56fb7664dd11a07,1,0,0,0,0,0,0,0,10047
0xdd9992d4c138b3beee9e88c2bf775ad0edb10ee3,1,0,0,0,0,0,0,0,13144
0xcf0d46e050558a901ed1a7c31365ceb075e2940b,1,1,0,0,0,0,0,0,1148
0x12edc1d51bf2dd34c3703b7521f871e7e9a37c67,1,0,0,0,0,0,0,0,8576
0x778cb74ca8469e06a184725b9913c2a1594095b7,1,0,0,0,0,0,0,0,591
0x72bae53f8837333748266fabeb300befc8f9fd6a,1,0,0,0,0,0,0,0,9988
0x56bc68effcf129bb7278fe839367fce14b5c8164,1,0,0,0,0,0,0,0,12424
0xa98f97e25daea5ed38be5df9fc87449bcba41754,1,2,0,0,0,0,0,0,9000
0x7b41b76d6c816ba19671c5120e957de9992e7199,1,2,0,0,0,0,0,0,7067
0x2fe5a92984fbdb93b66e054d816bf753f76357c7,1,0,0,0,0,0,0,0,4964
0x7b7f1b2d556a7b5f9bc599b6d63c21bcf5dba035,1,0,0,0,0,0,0,0,9888
0x800277274b6a40ba05c8e135719b8fa5a5c726d5,1,0,0,0,0,0,0,0,12813
0x8e64c927ac13a7453eae313e6aa1d2691f7dcec2,1,1,0,0,0,0,0,0,15804
0xf7191f209a87f77259ec9acbce518cf09aad9be8,1,0,0,0,0,0,0,0,15752
0x9c536cee26119e33c97ca6bd76ed1c0f877a3774,1,0,0,0,0,0,0,0,649
0xca28a698b5e86f5c76fdfeae467a3e0d60f3c140,1,0,0,0,0,0,0,0,7889
0xadefcba1aa1963e6acca45db4b7d2600c036ec81,1,1,0,0,0,0,0,0,7485
0x315c7bfab30f12d8c2c897ed67cb12eee95008e8,1,0,0,0,0,0,0,0,1909
0x06a7d68b28ed1e35a5cd3e46859359fe58141de1,1,0,0,0,0,0,0,0,14728
0x76ba8674f08b13d6f78d74aa00c594cc9ed965d5,1,2,0,0,0,0,0,0,11122
0x68fc984eebaae368d03da4a9e8d3c3617aa61f46,1,0,0,0,0,0,0,0,4990
0x08e766e1f7b07bbeb09cfc33b48153a818295ce9,1,0,0,0,0,0,0,0,13215
0x55ae5da254f5ffa2468b313edbf5c735a2801f68,1,0,0,0,0,0,0,0,5951
0xc01a5daafdf53e29a90f0c9637eb086ef8099069,1,0,0,0,0,0,0,0,8681
0x309b01e46f65b4a5c7c67a0afa112784f663320b,1,1,0,0,0,0,0,0,8009
0xa3bcdd84a2a3a3ae09a8ebd1a7a2f142618397ce,1,3,0,0,0,0,0,0,1528
0x7e3007eaba48404544058a97ba9894640c431a49,1,1,0,0,0,0,0,0,11366
0xfdab5fb8356a9b0da6bd28247989538415f74326,1,0,0,0,0,0,0,0,14314
0xdd7d9692df19055c937320a5a9c49b5ccd8e72e5,1,0,0,0,0,0,0,0,14042
0xad0b7ea26807f9bcfffb8b8d7a92e0d4db840aee,1,0,0,0,0,0,0,0,8521
0x2e624850ae0ce7cd89cd394a1b8f979bedc11704,1,0,0,0,0,0,0,0,4418
0x81500b3897829aa99298741f27d7c17cd4329bc9,1,0,0,0,0,0,0,0,9345
0x0ffae226b0d0565174f4bbda1edff63395939c9e,1,0,0,0,0,0,0,0,8425
0x654e5c8359bfb0555faaf58e2699b4ca196db954,1,0,0,0,0,0,0,0,15269
0x7db2ae02a434b2574e227d88f1ee4ed50609d7e2,1,0,0,0,0,0,0,0,5455
0x8976a268ec70cf8549bc93c10e297ac8e16ad102,1,0,0,0,0,0,0,0,10621
0xd5ae539870f87cf12e816a3cba55b4deb25d8e17,1,0,0,0,0,0,0,0,4266
0x953e35d4361d0e748cf90e47624e4659d2e22a38,1,2,0,0,0,0,0,0,6340
0x3e79c870bea62f3c000d84cd16f82c011f2aabf4,1,0,0,0,0,0,0,0,3833
0xed29b129d466af48ae47590d005cd3a5bdde7d27,1,0,0,0,0,0,0,0,1130
0xe7dcc040debda16f385e02c11fe3b7be779aa145,1,0,0,0,0,0,0,0,7069
0xc06dbcaed3e5fbf180bc643dfd44d5dd2acce9b2,1,8,0,0,0,0,0,0,2237
0x8715caf00e09b0cf487b0c708e9874aaafcec637,1,0,0,0,0,0,0,0,3907
0x7ffd94bf2e49efdfc63506fa6d3fef6efb5d3100,1,3,0,0,0,0,0,0,15855
0x20542dffc2f7a51cbc087f54fcafd9ffd8b5c899,1,0,0,0,0,0,0,0,11523
0xa4322645e6f545a9b96412506d077def949220db,1,2,0,0,0,0,0,0,7431
0x49e88c0236734eb01243ffc9e84915b3a2878640,1,0,0,0,0,0,0,0,8397
0x9ae1984eb697ff8419101fc860e0ae19d1564064,1,0,0,0,0,0,0,0,10981
0x3c0fa88f04482bf3d3ce6cda2f50ff85a4e48069,1,0,0,0,0,0,0,0,12517
0x3480c9ec9f261f54362de2dc91d5e1479b320827,1,0,0,0,0,0,0,0,14856
0xbc4ef3345970dc935558e81caaff2f2f58734bd7,1,0,0,0,0,1,0,0,748
0x43a453078cb5fcca5ca76358052fd9e85849917a,1,0,0,0,0,0,0,0,1858
0x6144694d6bb0934f7d97d5c931e51fc963bef3a5,1,0,0,0,0,0,0,0,13962
0x570c701416b28e2edd4ac40f25d0aa849ec74b85,1,0,0,0,0,0,0,0,4018
0x4152b74c3ec8af2a08dd59302733e3f99642fe14,1,0,0,0,0,0,0,0,1176
0x7bc245446512981b7f1c48a5b5a80bc266261e7a,1,0,0,0,0,0,0,0,7660
0x87bc381f3f0c513232452dc3d448602ac104da9c,1,1,0,0,0,0,0,0,14523
0xa9283f9e3b4f549acceef63bbff76f958e1f57c7,1,0,0,0,0,0,0,0,10930
0xbcaeef67cb9448cb7646e3c79bc409a00b556dbe,1,1,0,0,0,0,0,0,7033
0x8e47d4111c8f9b8feea9a7ab17671e820022898e,1,0,0,0,0,0,0,0,8420
0xbeaa14ebc4c7e40febc408f7eb85dafbbfca05c0,1,0,0,0,0,0,0,0,13584
0x1feaacdb15f8ad5f582a2b8dba523e5b146e25d9,1,0,0,0,0,0,0,0,14177
0x5f7ceb4cd974728da9696065bf57b1e31de2c896,1,0,0,0,0,0,0,0,10479
0x8dd50e77419ce6f5ad1c8c9999bd8c049e421b34,1,0,0,0,0,0,0,0,8503
0x87261018c7bb264574dbac308db2cead99881269,1,0,0,0,0,0,0,0,2670
0x3d0958ebb5d213add4808424ad41b6439d34885c,1,0,0,0,0,0,0,0,15721
0x15b966928f8c4814c05760724f7504684b481fb6,1,0,0,0,0,0,0,0,158
0xa5dc7b24d904dc4ab71defdf0a7c27e4b804a8c7,1,0,0,0,0,0,0,0,12564
0x7142267c34235aebb2e9e3bee0ae067b1d778a12,1,0,0,0,0,0,0,0,10417
0x4ee516f82ad66abe981ae06ec5e7047701630df7,1,0,0,0,0,0,0,0,10489
0x5ef7103ffd3c232d822ffc541e1179f04071fad8,1,0,0,0,0,0,0,0,12905
